id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
299,0,-0.41132855259835877,yes,Went back to the sidewalk,4,5.95522031762762,2,C,0.05
300,0,-0.5584159550797366,yes,Went back to the sidewalk,6,4.689930480976069,2,C,0.05
301,0,7.3544585335322585,yes,Crossed,4,6.431337174480774,2,C,0.05
302,0,-1.275775742916485,yes,Went back to the sidewalk,9,9.510568479525492,2,C,0.05
303,0,-0.9335784842611705,yes,Went back to the sidewalk,11,11.516567505537422,2,C,0.05
304,0,-0.05553955227326801,yes,Went back to the sidewalk,5,4.238280919733834,2,C,0.05
305,0,-1.7225202758801255,yes,Went back to the sidewalk,7,13.75650215910796,2,C,0.05
306,0,8.87833503381152,yes,Crossed,7,5.894020925153052,2,C,0.05
307,0,7.752950567489081,yes,Crossed,5,2.9445407013286355,2,C,0.05
308,0,-0.24798592267847308,yes,Went back to the sidewalk,8,9.446839918920007,2,C,0.05
309,0,-0.172891694695525,yes,Went back to the sidewalk,4,3.729612676386705,2,C,0.05
310,0,7.17686187075503,yes,Crossed,5,4.796187141434511,2,C,0.05
311,0,-0.39967930116349915,yes,Went back to the sidewalk,5,3.091171625028946,2,C,0.05
312,0,-0.8949288008992196,yes,Went back to the sidewalk,3,3.0009192959193918,2,C,0.05
313,0,-0.6476869407140227,yes,Went back to the sidewalk,5,3.164699357193938,2,C,0.05
314,0,-0.20470575582150796,yes,Went back to the sidewalk,4,3.6081957083464475,2,C,0.05
315,0,7.80452393676034,yes,Crossed,5,6.763325782837455,2,C,0.05
316,0,-0.4184205877464249,yes,Went back to the sidewalk,12,6.310491133326032,2,C,0.05
317,0,-1.140594639540664,yes,Went back to the sidewalk,13,19.770028222911115,2,C,0.05
318,0,-0.018410384305539207,yes,Went back to the sidewalk,3,2.6193833390389063,2,C,0.05
319,0,-1.4091472625471335,yes,Went back to the sidewalk,5,8.893274435685644,2,C,0.05
320,0,-0.6038983850561299,yes,Went back to the sidewalk,5,3.8996745781281223,2,C,0.05
321,0,8.432119768877055,yes,Crossed,7,7.757958348319006,2,C,0.05
322,0,8.070815561660343,yes,Crossed,5,8.221492959188772,2,C,0.05
323,0,8.1455633950718,yes,Crossed,10,6.927076762513318,2,C,0.05
324,0,-1.297201317668293,yes,Went back to the sidewalk,16,13.740468922481424,2,C,0.05
325,0,5.874917182602093,no,dead: left lane,6,6.090740187431787,2,C,0.05
